Falbogi;mazowieckie;05-310
Garczyn Duży;mazowieckie;05-310
Garczyn Mały;mazowieckie;05-310
Gołębiówka;mazowieckie;05-310
Kazimierzów;mazowieckie;05-310
Leonów;mazowieckie;05-310
Milew;mazowieckie;05-310
Mroczki;mazowieckie;05-310
Nowe Groszki;mazowieckie;05-310
Olszewice;mazowieckie;05-310
Patok;mazowieckie;05-310
Piotrowina;mazowieckie;05-310
Przytoka;mazowieckie;05-310
Ryczołek;mazowieckie;05-310
Sinołęka;mazowieckie;05-310
Stare Groszki;mazowieckie;05-310
Szembory;mazowieckie;05-310
Szymony;mazowieckie;05-310
Wąsy;mazowieckie;05-310
Wity;mazowieckie;05-310
Wólka Kałuska;mazowieckie;05-310
Zimnowoda;mazowieckie;05-310
Żebrówka;mazowieckie;05-310
Aleksandrówka;mazowieckie;05-311
Bykowizna;mazowieckie;05-311
Cezarów;mazowieckie;05-311
Choszczak;mazowieckie;05-311
Choszczówka Dębska;mazowieckie;05-311
Choszczówka Rudzka;mazowieckie;05-311
Chrośla;mazowieckie;05-311
Dębe Wielkie;mazowieckie;05-311
Gorzanka;mazowieckie;05-311
Kąty Goździejewskie Drugie;mazowieckie;05-311
Kąty Goździejewskie Pierwsze;mazowieckie;05-311
Kobierne;mazowieckie;05-311
Olesin;mazowieckie;05-311
Ostrów-Kania;mazowieckie;05-311
Poręby;mazowieckie;05-311
Teresław;mazowieckie;05-311
Walercin;mazowieckie;05-311
Dębowce;mazowieckie;05-317
Dębowce (Rudka);mazowieckie;05-317
Dębowce (Zdrojki);mazowieckie;05-317
Jeruzal;mazowieckie;05-317
Kołacz;mazowieckie;05-317
Lipiny;mazowieckie;05-317
Łukówiec;mazowieckie;05-317
Płomieniec;mazowieckie;05-317
Stawek;mazowieckie;05-317
Waliska;mazowieckie;05-317
Wężyczyn;mazowieckie;05-317
Cegłów;mazowieckie;05-319
Huta Kuflewska;mazowieckie;05-319
Kiczki Drugie;mazowieckie;05-319
Kiczki Pierwsze;mazowieckie;05-319
Leśniczówka Piaseczno;mazowieckie;05-319
Mienia;mazowieckie;05-319
Pełczanka;mazowieckie;05-319
Piaseczno;mazowieckie;05-319
Podciernie;mazowieckie;05-319
Podskwarne;mazowieckie;05-319
Posiadały;mazowieckie;05-319
Rososz;mazowieckie;05-319
Rudnik;mazowieckie;05-319
Skupie;mazowieckie;05-319
Skwarne;mazowieckie;05-319
Tyborów;mazowieckie;05-319
Wiciejów;mazowieckie;05-319
Wola Stanisławowska;mazowieckie;05-319
Woźbin;mazowieckie;05-319
Wólka Wiciejowska;mazowieckie;05-319
Choszcze;mazowieckie;05-320
Gójszcz;mazowieckie;05-320
Grodzisk;mazowieckie;05-320
Guzew;mazowieckie;05-320
Kruki;mazowieckie;05-320
Kuflew;mazowieckie;05-320
Mała Wieś;mazowieckie;05-320
Mrozy;mazowieckie;05-320
Natolin;mazowieckie;05-320
Porzewnica;mazowieckie;05-320
Rudka;mazowieckie;05-320
Skruda;mazowieckie;05-320
Sokolnik (Liwiec);mazowieckie;05-320
Sokolnik;mazowieckie;05-320
Topór;mazowieckie;05-320
Trojanów;mazowieckie;05-320
Wola Paprotnia;mazowieckie;05-320
Wola Rafałowska;mazowieckie;05-320
Cygów;mazowieckie;05-326
Cygów (Jadwiniew);mazowieckie;05-326
Czubajowizna;mazowieckie;05-326
Dąbrowica;mazowieckie;05-326
Kielczykowizna;mazowieckie;05-326
Kolno;mazowieckie;05-326
Krubki-Górki;mazowieckie;05-326
Laskowizna;mazowieckie;05-326
Małków;mazowieckie;05-326
Międzyleś;mazowieckie;05-326
Międzypole;mazowieckie;05-326
Nadbiel;mazowieckie;05-326
Nowe Ręczaje;mazowieckie;05-326
Nowy Cygów;mazowieckie;05-326
Poświętne;mazowieckie;05-326
Ręczaje Polskie;mazowieckie;05-326
Rojków;mazowieckie;05-326
Stróżki;mazowieckie;05-326
Trzcinka;mazowieckie;05-326
Turze;mazowieckie;05-326
Wola Cygowska;mazowieckie;05-326
Wola Ręczajska;mazowieckie;05-326
Wólka Dąbrowicka;mazowieckie;05-326
Bestwiny;mazowieckie;05-332
Borówek;mazowieckie;05-332
Budy Łękawickie;mazowieckie;05-332
Chełst;mazowieckie;05-332
Dłużew;mazowieckie;05-332
Drożdżówka;mazowieckie;05-332
Dzielnik;mazowieckie;05-332
Gągolina;mazowieckie;05-332
Grzebowilk;mazowieckie;05-332
Julianów;mazowieckie;05-332
Kąty;mazowieckie;05-332
Kośminy;mazowieckie;05-332
Kulki;mazowieckie;05-332
Lasomin;mazowieckie;05-332
Łękawica;mazowieckie;05-332
Nowa Pogorzel;mazowieckie;05-332
Nowe Zalesie;mazowieckie;05-332
Nowodwór;mazowieckie;05-332
Nowodzielnik;mazowieckie;05-332
Nowy Starogród;mazowieckie;05-332
Nowy Zglechów;mazowieckie;05-332
Pogorzel;mazowieckie;05-332
Ptaki;mazowieckie;05-332
Siodło;mazowieckie;05-332
Starogród;mazowieckie;05-332
Strugi Krzywickie;mazowieckie;05-332
Swoboda;mazowieckie;05-332
Świętochy;mazowieckie;05-332
Wojciechówka;mazowieckie;05-332
Wólka Dłużewska;mazowieckie;05-332
Zglechów;mazowieckie;05-332
Żaków;mazowieckie;05-332
Żakówek;mazowieckie;05-332
Budy Wielgoleskie;mazowieckie;05-334
Chyżyny;mazowieckie;05-334
Generałowo;mazowieckie;05-334
Gołełąki;mazowieckie;05-334
Latowicz (Góra);mazowieckie;05-334
Latowicz;mazowieckie;05-334
Latowicz (Kulaśnica);mazowieckie;05-334
Latowicz (Wymyśle);mazowieckie;05-334
Latowicz (Piaski);mazowieckie;05-334
Latowicz (Rozstanki);mazowieckie;05-334
Oleksianka;mazowieckie;05-334
Redzyńskie;mazowieckie;05-334
Strachomin;mazowieckie;05-334
Transbór;mazowieckie;05-334
Wielgolas;mazowieckie;05-334
Antoninek;mazowieckie;05-340
Bocian;mazowieckie;05-340
Borków;mazowieckie;05-340
Chrosna;mazowieckie;05-340
Chrząszczówka;mazowieckie;05-340
Człekówka;mazowieckie;05-340
Dobrzyniec;mazowieckie;05-340
Gadka;mazowieckie;05-340
Głupianka;mazowieckie;05-340
Gózd;mazowieckie;05-340
Karpiska;mazowieckie;05-340
Kołbiel;mazowieckie;05-340
Lubice;mazowieckie;05-340
Oleksin;mazowieckie;05-340
Podgórzno;mazowieckie;05-340
Radachówka;mazowieckie;05-340
Rudno (Małe Rudno);mazowieckie;05-340
Sępochów;mazowieckie;05-340
Siwianka;mazowieckie;05-340
Skorupy;mazowieckie;05-340
Stara Wieś Druga;mazowieckie;05-340
Sufczyn;mazowieckie;05-340
Teresin;mazowieckie;05-340
Władzin;mazowieckie;05-340
Wola Sufczyńska;mazowieckie;05-340
Otwock;mazowieckie;05-400
Bolesławów;mazowieckie;05-408
Czarnówka;mazowieckie;05-408
Glinianka;mazowieckie;05-408
Kruszówiec;mazowieckie;05-408
Lipowo;mazowieckie;05-408
Rzakta;mazowieckie;05-408
Wola Ducka;mazowieckie;05-408
Wola Karczewska;mazowieckie;05-408
Józefów (Michalin);mazowieckie;05-410
Józefów (Kolonia;mazowieckie;05-410
Józefów (Nowa Wieś);mazowieckie;05-410
Józefów (Rycice);mazowieckie;05-410
Józefów (Dębinka);mazowieckie;05-420
Józefów (Jarosław);mazowieckie;05-420
Józefów (Górki);mazowieckie;05-420
Celestynów;mazowieckie;05-430
Dyzin;mazowieckie;05-430
Glina;mazowieckie;05-430
Jatne;mazowieckie;05-430
Lasek;mazowieckie;05-430
Ostrów;mazowieckie;05-430
Podbiel;mazowieckie;05-430
Ponurzyca;mazowieckie;05-430
Regut;mazowieckie;05-430
Stara Wieś;mazowieckie;05-430
Tabor;mazowieckie;05-430
Zabieżki;mazowieckie;05-430
Boryszew;mazowieckie;05-462
Duchnów;mazowieckie;05-462
Dziechciniec;mazowieckie;05-462
Emów;mazowieckie;05-462
Góraszka;mazowieckie;05-462
Izabela;mazowieckie;05-462
Kąck;mazowieckie;05-462
Kopki;mazowieckie;05-462
Malcanów;mazowieckie;05-462
Michałówek;mazowieckie;05-462
Pęclin;mazowieckie;05-462
Radiówek;mazowieckie;05-462
Stefanówka;mazowieckie;05-462
Wiązowna;mazowieckie;05-462
Żanęcin;mazowieckie;05-462
Brzezinka;mazowieckie;05-480
Całowanie;mazowieckie;05-480
Glinki (Kępa Pijarska);mazowieckie;05-480
Glinki;mazowieckie;05-480
Karczew;mazowieckie;05-480
Kępa Nadbrzeska;mazowieckie;05-480
Kosumce;mazowieckie;05-480
Nadbrzeż;mazowieckie;05-480
Ostrówiec;mazowieckie;05-480
Otwock Mały;mazowieckie;05-480
Otwock Wielki;mazowieckie;05-480
Piotrowice;mazowieckie;05-480
Sobiekursk;mazowieckie;05-480
Władysławów;mazowieckie;05-480
Wygoda;mazowieckie;05-480
Chylice-Pólko;mazowieckie;05-500
Chyliczki;mazowieckie;05-500
Grochowa;mazowieckie;05-500
Jastrzębie;mazowieckie;05-500
Jazgarzew;mazowieckie;05-500
Jesówka;mazowieckie;05-500
Józefosław;mazowieckie;05-500
Kierszek;mazowieckie;05-500
Łbiska;mazowieckie;05-500
Łoziska;mazowieckie;05-500
Mysiadło;mazowieckie;05-500
Nowa Iwiczna;mazowieckie;05-500
Nowa Wola;mazowieckie;05-500
Pęchery;mazowieckie;05-500
Siedliska;mazowieckie;05-500
Stara Iwiczna;mazowieckie;05-500
Wólka Kozodawska;mazowieckie;05-500
Zgorzała;mazowieckie;05-500
Żabieniec (Stefanów);mazowieckie;05-500
Żabieniec;mazowieckie;05-500
Jazgarzewszczyzna;mazowieckie;05-501
Bobrowiec;mazowieckie;05-502
Bogatki;mazowieckie;05-502
Gołków;mazowieckie;05-502
Gołków (Gołków-Cegielnia);mazowieckie;05-502
Wólka Pęcherska;mazowieckie;05-502
Baszkówka;mazowieckie;05-503
Bąkówka;mazowieckie;05-503
Głosków;mazowieckie;05-503
Głosków-Letnisko;mazowieckie;05-503
Kuleszówka;mazowieckie;05-503
Leśniczówka na Zielonym;mazowieckie;05-503
Mieszkowo;mazowieckie;05-503
Robercin;mazowieckie;05-503
Wola Gołkowska;mazowieckie;05-503
Antoninów;mazowieckie;05-504
Henryków-Urocze;mazowieckie;05-504
Korzeniówka;mazowieckie;05-504
Łoś;mazowieckie;05-504
Marylka;mazowieckie;05-504
Prace Duże;mazowieckie;05-504
Runów;mazowieckie;05-504
Szczaki;mazowieckie;05-504
Wólka Pracka;mazowieckie;05-504
Złotokłos;mazowieckie;05-504
Biały Ług;mazowieckie;05-505
Błonie;mazowieckie;05-505
Bronisławów;mazowieckie;05-505
Chosna;mazowieckie;05-505
Dobrzenica;mazowieckie;05-505
Gabryelin;mazowieckie;05-505
Jaroszowa Wola;mazowieckie;05-505
Kolonia Gościeńczyce;mazowieckie;05-505
Koryta;mazowieckie;05-505
Ludwików;mazowieckie;05-505
Ławki;mazowieckie;05-505
Nowe Wągrodno;mazowieckie;05-505
Nowy Prażmów;mazowieckie;05-505
Prażmów;mazowieckie;05-505
Wilcza Wólka;mazowieckie;05-505
Wola Prażmowska;mazowieckie;05-505
Wola Wągrodzka;mazowieckie;05-505
Zadębie;mazowieckie;05-505
Zawodne;mazowieckie;05-505
Janczewice;mazowieckie;05-506
Kolonia Lesznowola;mazowieckie;05-506
Lesznowola;mazowieckie;05-506
Magdalenka;mazowieckie;05-506
Podolszyn;mazowieckie;05-506
Wilcza Góra;mazowieckie;05-506
Brześce;mazowieckie;05-507
Chylice;mazowieckie;05-510
Kierszek (Kierszek pod Lasem);mazowieckie;05-510
Konstancin-Jeziorna;mazowieckie;05-510
Bielawa;mazowieckie;05-520
Borowina;mazowieckie;05-520
Cieciszew;mazowieckie;05-520
Ciszyca;mazowieckie;05-520
Czernidła;mazowieckie;05-520
Dębówka;mazowieckie;05-520
Gassy;mazowieckie;05-520
Habdzin;mazowieckie;05-520
Kawęczyn;mazowieckie;05-520
Kawęczynek;mazowieckie;05-520
Kępa Oborska;mazowieckie;05-520
Kępa Okrzewska;mazowieckie;05-520
Łęg;mazowieckie;05-520
Łyczyn;mazowieckie;05-520
Obory;mazowieckie;05-520
Obórki;mazowieckie;05-520
Okrzeszyn;mazowieckie;05-520
Opacz;mazowieckie;05-520
Parcela-Obory;mazowieckie;05-520
Słomczyn;mazowieckie;05-520
Turowice;mazowieckie;05-520
Brzumin;mazowieckie;05-530
Buczynów;mazowieckie;05-530
Cendrowice;mazowieckie;05-530
Coniew;mazowieckie;05-530
Czachówek;mazowieckie;05-530
Czaplin;mazowieckie;05-530
Czaplinek;mazowieckie;05-530
Czarny Las;mazowieckie;05-530
Czersk (Tatary);mazowieckie;05-530
Czersk;mazowieckie;05-530
Dobiesz;mazowieckie;05-530
Góra Kalwaria;mazowieckie;05-530
Karolina (Walewice);mazowieckie;05-530
Kępa Radwankowska;mazowieckie;05-530
Krępa;mazowieckie;05-530
Królewski Las;mazowieckie;05-530
Krzaki Czaplinkowskie;mazowieckie;05-530
Krzymów;mazowieckie;05-530
Linin;mazowieckie;05-530
Moczydłów;mazowieckie;05-530
Obręb;mazowieckie;05-530
Ostrówik;mazowieckie;05-530
Pęcław;mazowieckie;05-530
Podgóra;mazowieckie;05-530
Podłęcze;mazowieckie;05-530
Podosowa;mazowieckie;05-530
Potycz;mazowieckie;05-530
Sierzchów;mazowieckie;05-530
Sobików;mazowieckie;05-530
Sobików (Kolonia Sobików);mazowieckie;05-530
Wincentów;mazowieckie;05-530
Wojciechowice;mazowieckie;05-530
Wólka Dworska;mazowieckie;05-530
Baniocha;mazowieckie;05-532
Baniocha (Wilczynek);mazowieckie;05-532
Chojnów;mazowieckie;05-532
Łubna;mazowieckie;05-532
Mikówiec;mazowieckie;05-532
Orzeszyn;mazowieckie;05-532
Pilawa;mazowieckie;05-532
Solec;mazowieckie;05-532
Szymanów;mazowieckie;05-532
Tomice;mazowieckie;05-532
Wólka Załęska;mazowieckie;05-532
Jeziórko;mazowieckie;05-540
Kędzierówka;mazowieckie;05-540
Krupia Wólka;mazowieckie;05-540
Piskórka;mazowieckie;05-540
Ustanów;mazowieckie;05-540
Uwieliny;mazowieckie;05-540
Zalesie Górne;mazowieckie;05-540
Garbatka (Jastrzębiec);mazowieckie;05-552
Garbatka;mazowieckie;05-552
Jabłonowo;mazowieckie;05-552
Kolonia Mrokowska;mazowieckie;05-552
Kolonia Warszawska;mazowieckie;05-552
Kosów;mazowieckie;05-552
Mroków;mazowieckie;05-552
Stachowo;mazowieckie;05-552
Stefanowo;mazowieckie;05-552
Warszawianka;mazowieckie;05-552
Wola Mrokowska;mazowieckie;05-552
Wólka Kosowska;mazowieckie;05-552
Borowiec;mazowieckie;05-555
Bystrzanów;mazowieckie;05-555
Gąski;mazowieckie;05-555
Gładków;mazowieckie;05-555
Grzędy;mazowieckie;05-555
Jeziorzany;mazowieckie;05-555
Jeżewice;mazowieckie;05-555
Józefowice;mazowieckie;05-555
Komorniki;mazowieckie;05-555
Kopana;mazowieckie;05-555
Kopana (Pamiątka);mazowieckie;05-555
Kotorydz;mazowieckie;05-555
Księżak;mazowieckie;05-555
Księżowola;mazowieckie;05-555
Many;mazowieckie;05-555
Marianka (Duki);mazowieckie;05-555
Nosy;mazowieckie;05-555
Nowe Racibory;mazowieckie;05-555
Pawłowice;mazowieckie;05-555
Prace Małe;mazowieckie;05-555
Przypki;mazowieckie;05-555
Racibory;mazowieckie;05-555
Rembertów;mazowieckie;05-555
Rembertów (Cieśle);mazowieckie;05-555
Stefanówka (Brominy);mazowieckie;05-555
Suchodół;mazowieckie;05-555
Suchostruga;mazowieckie;05-555
Świętochów;mazowieckie;05-555
Tarczyn;mazowieckie;05-555
Werdun;mazowieckie;05-555
Wola Przypkowska;mazowieckie;05-555
Wólka Jeżewska;mazowieckie;05-555
Wylezin;mazowieckie;05-555
Bikówek;mazowieckie;05-600
Chudowola;mazowieckie;05-600
Częstoniew;mazowieckie;05-600
Częstoniew-Kolonia;mazowieckie;05-600
Dębie;mazowieckie;05-600
Duży Dół;mazowieckie;05-600
Głuchów;mazowieckie;05-600
Gościeńczyce;mazowieckie;05-600
Grójec;mazowieckie;05-600
Grudzkowola;mazowieckie;05-600
Kępina;mazowieckie;05-600
Kobylin;mazowieckie;05-600
Kociszew;mazowieckie;05-600
Kośmin;mazowieckie;05-600
Krobów;mazowieckie;05-600
Las Lesznowolski;mazowieckie;05-600
Lisówek;mazowieckie;05-600
Maciejowice;mazowieckie;05-600
Mieczysławówka;mazowieckie;05-600
Mięsy;mazowieckie;05-600
Mirowice;mazowieckie;05-600
Piekiełko;mazowieckie;05-600
Podole;mazowieckie;05-600
Skurów;mazowieckie;05-600
Szczęsna;mazowieckie;05-600
Uleniec;mazowieckie;05-600
Wola Krobowska;mazowieckie;05-600
Wola Worowska;mazowieckie;05-600
Worów;mazowieckie;05-600
Wólka Turowska;mazowieckie;05-600
Wysoczyn;mazowieckie;05-600
Zakrzewska Wola;mazowieckie;05-600
Załącze;mazowieckie;05-600
Żyrówek;mazowieckie;05-600
Alfonsowo;mazowieckie;05-604
Boglewice;mazowieckie;05-604
Czachów;mazowieckie;05-604
Falęcin;mazowieckie;05-604
Gniejewice;mazowieckie;05-604
Gołębiów;mazowieckie;05-604
Gośniewice;mazowieckie;05-604
Jasieniec;mazowieckie;05-604
Justynówka;mazowieckie;05-604
Koziegłowy;mazowieckie;05-604
Kurczowa Wieś;mazowieckie;05-604
Leżne;mazowieckie;05-604
Łychowska Wola;mazowieckie;05-604
Łychów;mazowieckie;05-604
Marynin;mazowieckie;05-604
Michałówka;mazowieckie;05-604
Miedzechów;mazowieckie;05-604
Nowy Miedzechów;mazowieckie;05-604
Olszany;mazowieckie;05-604
Orzechowo;mazowieckie;05-604
Pabierowice;mazowieckie;05-604
Przydróżek;mazowieckie;05-604
Ryszki;mazowieckie;05-604
Rytomoczydła;mazowieckie;05-604
Stefanków;mazowieckie;05-604
Trzcianka;mazowieckie;05-604
Tworki;mazowieckie;05-604
Warpęsy;mazowieckie;05-604
Wierzchowina;mazowieckie;05-604
Wola Boglewska;mazowieckie;05-604
Zbrosza Duża;mazowieckie;05-604
Bądków;mazowieckie;05-610
Broniszew;mazowieckie;05-610
Długowola;mazowieckie;05-610
Goszczyn;mazowieckie;05-610
Karolin;mazowieckie;05-610
Kolonia Bądków;mazowieckie;05-610
Lekarcice;mazowieckie;05-610
Lekarcice Nowe;mazowieckie;05-610
Lekarcice Stare;mazowieckie;05-610
Lisów;mazowieckie;05-610
Modrzewina;mazowieckie;05-610
Nowa Długowola;mazowieckie;05-610
Olszamy;mazowieckie;05-610
Olszew;mazowieckie;05-610
Pelinów;mazowieckie;05-610
Piekarty;mazowieckie;05-610
Romanów;mazowieckie;05-610
Rykały;mazowieckie;05-610
Sielec;mazowieckie;05-610
Bielany;mazowieckie;05-620
Błędów;mazowieckie;05-620
Błogosław;mazowieckie;05-620
Bolesławiec Leśny;mazowieckie;05-620
Borzęcin;mazowieckie;05-620
Cesinów-Las;mazowieckie;05-620
Czesławin;mazowieckie;05-620
Dańków;mazowieckie;05-620
Dąbrówka Nowa;mazowieckie;05-620
Dąbrówka Stara;mazowieckie;05-620
Fabianów;mazowieckie;05-620
Głudna;mazowieckie;05-620
Golianki;mazowieckie;05-620
Goliany;mazowieckie;05-620
Gołosze;mazowieckie;05-620
Huta Błędowska;mazowieckie;05-620
Jadwigów;mazowieckie;05-620
Kacperówka;mazowieckie;05-620
Katarzynów;mazowieckie;05-620
Kazimierki;mazowieckie;05-620
Lipie;mazowieckie;05-620
Łaszczyn;mazowieckie;05-620
Machnatka;mazowieckie;05-620
Machnatka-Parcela;mazowieckie;05-620
Nowy Błędów;mazowieckie;05-620
Oleśnik;mazowieckie;05-620
Potencjanów;mazowieckie;05-620
Roztworów;mazowieckie;05-620
Śmiechówek;mazowieckie;05-620
Tomczyce;mazowieckie;05-620
Trzylatków Duży (Sadurki);mazowieckie;05-620
Trzylatków Duży (Trzylatków Mały);mazowieckie;05-620
Trzylatków-Parcela;mazowieckie;05-620
Wilcze Średnie;mazowieckie;05-620
Wilhelmów;mazowieckie;05-620
Wilkonice;mazowieckie;05-620
Wilków Drugi;mazowieckie;05-620
Wilków Pierwszy;mazowieckie;05-620
Wólka Dańkowska;mazowieckie;05-620
Wólka Gołoska;mazowieckie;05-620
Wólka Kurdybanowska;mazowieckie;05-620
Załuski;mazowieckie;05-620
Ziemięcin;mazowieckie;05-620
Zofiówka;mazowieckie;05-620
Anielin;mazowieckie;05-622
Bartodzieje;mazowieckie;05-622
Belsk Duży;mazowieckie;05-622
Belsk Mały;mazowieckie;05-622
Bodzew;mazowieckie;05-622
Boruty;mazowieckie;05-622
Daszewice;mazowieckie;05-622
Grotów;mazowieckie;05-622
Jarochy;mazowieckie;05-622
Koziel;mazowieckie;05-622
Lewiczyn;mazowieckie;05-622
Łęczeszyce;mazowieckie;05-622
Maciejówka;mazowieckie;05-622
Oczesały;mazowieckie;05-622
Odrzywołek;mazowieckie;05-622
Rębowola;mazowieckie;05-622
Rosochów;mazowieckie;05-622
Rożce;mazowieckie;05-622
Sadków Duchowny;mazowieckie;05-622
Sadków Duchowny (Sadków);mazowieckie;05-622
Sadków Szlachecki;mazowieckie;05-622
Sadków-Kolonia;mazowieckie;05-622
Skowronki;mazowieckie;05-622
Tartaczek;mazowieckie;05-622
Widów;mazowieckie;05-622
Wilczogóra;mazowieckie;05-622
Wilczy Targ;mazowieckie;05-622
Wola Łęczeszycka;mazowieckie;05-622
Wola Starowiejska;mazowieckie;05-622
Wólka Łęczeszycka;mazowieckie;05-622
Złota Góra;mazowieckie;05-622
Borowe;mazowieckie;05-640
Brzostowiec;mazowieckie;05-640
Dalboszek;mazowieckie;05-640
Dębnowola;mazowieckie;05-640
Dębowe Pole (Izabelin);mazowieckie;05-640
Dobiecin;mazowieckie;05-640
Dylew;mazowieckie;05-640
Dziarnów;mazowieckie;05-640
Dziunin;mazowieckie;05-640
Główczyn;mazowieckie;05-640
Główczyn-Towarzystwo;mazowieckie;05-640
Górki-Izabelin;mazowieckie;05-640
Gracjanów;mazowieckie;05-640
Jastrzębia;mazowieckie;05-640
Jastrzębia Stara;mazowieckie;05-640
Kaplin;mazowieckie;05-640
Kozietuły;mazowieckie;05-640
Kozietuły Nowe;mazowieckie;05-640
Ługowice;mazowieckie;05-640
Michałowice;mazowieckie;05-640
Miechowice;mazowieckie;05-640
Mogielnica;mazowieckie;05-640
Mogielnica (Przylesie);mazowieckie;05-640
Odcinki Dylewskie;mazowieckie;05-640
Otaląż;mazowieckie;05-640
Otalążka;mazowieckie;05-640
Pączew;mazowieckie;05-640
Popowice;mazowieckie;05-640
Stamirowice;mazowieckie;05-640
Stryków;mazowieckie;05-640
Ślepowola;mazowieckie;05-640
Świdno;mazowieckie;05-640
Ulaski Gostomskie;mazowieckie;05-640
Wężowiec;mazowieckie;05-640
Wodziczna;mazowieckie;05-640
Adamów Rososki;mazowieckie;05-650
Barcice Rososkie;mazowieckie;05-650
Budziszyn;mazowieckie;05-650
Budziszynek;mazowieckie;05-650
Chynów;mazowieckie;05-650
Dąbrowa Duża;mazowieckie;05-650
Edwardów;mazowieckie;05-650
Gaj Żelechowski;mazowieckie;05-650
Gliczyn;mazowieckie;05-650
Grobice;mazowieckie;05-650
Henryków;mazowieckie;05-650
Jakubowizna;mazowieckie;05-650
Janina;mazowieckie;05-650
Jurandów;mazowieckie;05-650
Kozłów;mazowieckie;05-650
Krężel;mazowieckie;05-650
Lasopole;mazowieckie;05-650
Machcin;mazowieckie;05-650
Martynów;mazowieckie;05-650
Mąkosin;mazowieckie;05-650
Milanów;mazowieckie;05-650
Nowe Grobice;mazowieckie;05-650
Nowy Żelechów;mazowieckie;05-650
Pawłówka;mazowieckie;05-650
Piekut;mazowieckie;05-650
Przyłom;mazowieckie;05-650
Rososzka;mazowieckie;05-650
Staniszewice;mazowieckie;05-650
Sułkowice;mazowieckie;05-650
Watraszew;mazowieckie;05-650
Węszelówka;mazowieckie;05-650
Widok;mazowieckie;05-650
Wola Pieczyska;mazowieckie;05-650
Wygodne;mazowieckie;05-650
Zbyszków;mazowieckie;05-650
Żelazna;mazowieckie;05-650
Żelechów;mazowieckie;05-650
Adamów Drwalewski;mazowieckie;05-651
Barcice Drwalewskie;mazowieckie;05-651
Drwalew;mazowieckie;05-651
Drwalewice;mazowieckie;05-651
Kukały;mazowieckie;05-651
Ostrowiec;mazowieckie;05-651
Pieczyska;mazowieckie;05-651
Sikuty;mazowieckie;05-651
Wola Kukalska;mazowieckie;05-651
Wola Żyrowska;mazowieckie;05-651
Żyrów;mazowieckie;05-651
Budki Petrykowskie;mazowieckie;05-652
Ciechlin;mazowieckie;05-652
Cychry;mazowieckie;05-652
Czekaj;mazowieckie;05-652
Daszew;mazowieckie;05-652
Ginetówka;mazowieckie;05-652
Huta Jeżewska;mazowieckie;05-652
Jeziora;mazowieckie;05-652
Jeziora-Nowina;mazowieckie;05-652
Jeziórka;mazowieckie;05-652
Jurki;mazowieckie;05-652
Kocerany;mazowieckie;05-652
Kolonia Jurki;mazowieckie;05-652
Konie;mazowieckie;05-652
Kornelówka;mazowieckie;05-652
Kruszew;mazowieckie;05-652
Kruszewek;mazowieckie;05-652
Michrów;mazowieckie;05-652
Michrówek;mazowieckie;05-652
Michrów-Stefów;mazowieckie;05-652
Natalin;mazowieckie;05-652
Nowina-Przęsławice;mazowieckie;05-652
Osieczek;mazowieckie;05-652
Pniewy;mazowieckie;05-652
Przykory;mazowieckie;05-652
Rosołów;mazowieckie;05-652
Teodorówka;mazowieckie;05-652
Tomaszówka;mazowieckie;05-652
Wiatrowiec;mazowieckie;05-652
Wilczoruda;mazowieckie;05-652
Wilczoruda-Parcela;mazowieckie;05-652
Witalówka;mazowieckie;05-652
Wola Grabska;mazowieckie;05-652
Wola Pniewska;mazowieckie;05-652
Załęże Duże;mazowieckie;05-652
Bończa;mazowieckie;05-660
Branków;mazowieckie;05-660
Brzezinki;mazowieckie;05-660
Budy Michałowskie;mazowieckie;05-660
Budy Opożdżewskie;mazowieckie;05-660
Grażyna;mazowieckie;05-660
Grzegorzewice;mazowieckie;05-660
